document_nid,document_title,document_expense_year,document_expense_month,document_published_date,document_source_url,list_sources,source_file,sheet_name,source_row_number,expense_no,spent_at_raw,spent_date,place_raw,merchant_name,address,purpose,amount_krw,people,payment_method,expense_category,is_food_related,food_include_keyword,food_exclude_keyword
35845475,2026년 3월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,3,2026-04-09,https://opengov.seoul.go.kr/expense/35845475,dept_6110001;monthly_mayor_2026_03;search_seoul_special_mayor,data/raw_attachments/202603_35845475_234574_2026년_3월_업무추진비_집행내역_공개.xlsx,업무추진비,36,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 추진 관련 의견수렴 간담회,360000,시장 외 11명,카드,시정 관련 간담회 등,True,간담회,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,6,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시책사업 추진을 위한 유관기관 관계자 간담회,90000,시장 외 2명,카드,시정 관련 간담회 등,True,간담회,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,7,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,주요 정책 추진현황 등 점검 간담회,120000,시장 외 3명,카드,현업-우수부서 격려 등,True,간담회,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,8,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 시책사업 추진 방안 논의 간담회,120000,시장 외 3명,카드,시정 관련 간담회 등,True,간담회,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,9,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 홍보를 위한 관계자 소통 간담회,300000,시장 외 9명,카드,시정 관련 간담회 등,True,간담회,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,10,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 주요 현안 검토 간담회,90000,시장 외 2명,카드,현업-우수부서 격려 등,True,간담회,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,11,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 추진 관련 의견수렴 간담회,330000,시장 외 10명,카드,시정 관련 간담회 등,True,간담회,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,13,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 시책사업 추진 방안 논의 간담회,240000,시장 외 7명,카드,시정 관련 간담회 등,True,간담회,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,14,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,주요 정책 추진 관련 의견수렴 간담회,300000,시장 외 9명,카드,시정 관련 간담회 등,True,간담회,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,15,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시책사업 추진 관련 업무협의 간담회,390000,시장 외 12명,카드,시정 관련 간담회 등,True,간담회,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,16,,,,파작(서울특별시 종로구 청계천로 57),파작,서울특별시 종로구 청계천로 57,현안업무 추진 직원 격려 간식 비용 지급,505600,균형발전정책과 직원 등 27명,카드,현업-우수부서 격려 등,True,간식,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,17,,,,초록과일(서울특별시 강동구 상암로11길 12),초록과일,서울특별시 강동구 상암로11길 12,현안업무 추진 직원 격려 간식 비용 지급,422500,공기업담당관 직원 등 20명,카드,현업-우수부서 격려 등,True,간식,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,18,,,,아맘픽(서울특별시 중구 세종대로 136),아맘픽,서울특별시 중구 세종대로 136,현안업무 추진 직원 격려 간식 비용 지급,602600,홍보담당관 직원 등 48명,카드,현업-우수부서 격려 등,True,간식,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,19,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 관련 전문가 자문 간담회,100000,시장 외 3명,카드,시정 관련 간담회 등,True,간담회,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,20,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시책사업 추진 관련 의견수렴 간담회,240000,시장 외 7명,카드,시정 관련 간담회 등,True,간담회,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,21,,,,조효상점(서울특별시 서초구 강남대로8길 39-15),조효상점,서울특별시 서초구 강남대로8길 39-15,현안업무 추진 직원 격려 간식 비용 지급,720000,보건의료정책과 직원 등 41명,카드,현업-우수부서 격려 등,True,간식,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,22,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 추진을 위한 유관기관 관계자 간담회,390000,시장 외 12명,카드,시정 관련 간담회 등,True,간담회,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,24,,,,영등포상회(서울특별시 영등포구 영등포로 237-1),영등포상회,서울특별시 영등포구 영등포로 237-1,현장방문 추진 부서 격려간식 구매비용 지급,190000,자치행정과 직원 등 40명,카드,현업-우수부서 격려 등,True,간식,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,25,,,,민속떡집(서울특별시 영등포구 영중로18길 30),민속떡집,서울특별시 영등포구 영중로18길 30,현장방문 추진 부서 격려간식 구매비용 지급,180000,상권활성화과 직원 등 26명,카드,현업-우수부서 격려 등,True,간식,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,26,,,,동화상회(서울특별시 영등포구 영등포동5가 163),동화상회,서울특별시 영등포구 영등포동5가 163,현안업무 추진 직원 등 격려간식 구매비용 지급,370000,보행자전거과 직원 등 38명,카드,현업-우수부서 격려 등,True,간식,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,27,,,,우성상회(서울특별시 영등포구 영등포로45길 12),우성상회,서울특별시 영등포구 영등포로45길 12,현안업무 추진 직원 등 격려간식 구매비용 지급,300000,기후환경정책과 직원 등 43명,카드,현업-우수부서 격려 등,True,간식,
35595091,2026년 2월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2026,2,2026-03-09,https://opengov.seoul.go.kr/expense/35595091,dept_6110001;monthly_mayor_2026_02;search_mayor_office;search_seoul_special_mayor,data/raw_attachments/202602_35595091_233619_2026년_2월_업무추진비_집행내역_공개.xlsx,업무추진비,28,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시책사업 추진 관련 업무협의 간담회,150000,시장 외 4명,카드,시정 관련 간담회 등,True,간담회,
